planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars
2MASS J19261367+3913382 c,Aschwaden Prediction,4.6146781245,0.054249346860124156,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,3 banding 2,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19261367+3913382 d,Aschwaden Prediction,5.127420138333333,0.058196853905820696,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,5 banding 3,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19261367+3913382 e,Aschwaden Prediction,3.84556510375,0.048040444427892265,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,5 banding 4,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19261367+3913382 f,Aschwaden Prediction,4.101936110666666,0.05015252836216705,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,4 banding 3,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19261367+3913382 g,Aschwaden Prediction,7.6911302075,0.076259452021856,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,5 banding 2,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19261367+3913382 h,Aschwaden Prediction,9.229356249,0.08611547027434882,2MASS J19261367+3913382,9.885491525,5977.0,302.4853135,,K01860.03,3 banding 1,Not in HZ,4.228760639809013,3.3478415916316746,1.907828502915865,1.8087959136968006
2MASS J19271509+3733211 b,Aschwaden Prediction,9.56223252,0.08698957764785732,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,2 banding 1,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 c,Aschwaden Prediction,7.17167439,0.07180831420132376,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,3 banding 2,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 d,Aschwaden Prediction,7.9685271,0.07703351676422643,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,5 banding 3,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 e,Aschwaden Prediction,5.976395325,0.06358976702049508,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,5 banding 4,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 f,Aschwaden Prediction,6.37482168,0.06638547232480084,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,4 banding 3,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 g,Aschwaden Prediction,11.95279065,0.1009424630627466,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,5 banding 2,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19271509+3733211 h,Aschwaden Prediction,14.34334878,0.11398859350324435,2MASS J19271509+3733211,9.885491525,5683.0,302.4853135,,K06259.01,3 banding 1,Not in HZ,4.153965819752713,3.2889295339186235,1.860173964760716,1.763614169735212
2MASS J19274405+3849379 b,Aschwaden Prediction,8.7439649,0.08175115417636226,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,2 banding 1,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 c,Aschwaden Prediction,6.5579736749999995,0.06748409090087908,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,3 banding 2,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 d,Aschwaden Prediction,7.286637416666667,0.0723946371050668,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,5 banding 3,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 e,Aschwaden Prediction,5.4649780625,0.05976045623276453,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,5 banding 4,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 f,Aschwaden Prediction,5.829309933333334,0.06238780702057013,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,4 banding 3,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 g,Aschwaden Prediction,10.929956125,0.09486381108998994,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,5 banding 2,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19274405+3849379 h,Aschwaden Prediction,13.115947349999999,0.10712431688717305,2MASS J19274405+3849379,9.885491525,5823.0,302.4853135,,K06355.01,3 banding 1,Not in HZ,4.189155847023713,3.3166461163493683,1.8829484249099124,1.7852063964945717
2MASS J19282240+3736485 b,Aschwaden Prediction,48.2143312,0.2971614769284469,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,2 banding 1,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 c,Aschwaden Prediction,36.160748399999996,0.2453013944979527,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,3 banding 2,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 d,Aschwaden Prediction,40.178609333333334,0.2631509915741458,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,5 banding 3,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 e,Aschwaden Prediction,30.133957,0.21722635741307808,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,5 banding 4,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 f,Aschwaden Prediction,32.142887466666664,0.22677664998545102,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,4 banding 3,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 g,Aschwaden Prediction,60.267914,0.3448253482727402,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,5 banding 2,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19282240+3736485 h,Aschwaden Prediction,72.32149679999999,0.38939169167531645,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,,K02610.01,3 banding 1,Optimistic HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
2MASS J19283467+4709264 b,Aschwaden Prediction,8.19333516,0.07619525049447357,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,2 banding 1,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 c,Aschwaden Prediction,6.14500137,0.06289779346101351,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,3 banding 2,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 d,Aschwaden Prediction,6.8277793,0.06747461322413993,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,5 banding 3,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 e,Aschwaden Prediction,5.1208344750000006,0.05569906600335335,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,5 banding 4,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 f,Aschwaden Prediction,5.46222344,0.05814785897062847,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,4 banding 3,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 g,Aschwaden Prediction,10.241668950000001,0.08841675596736928,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,5 banding 2,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 h,Aschwaden Prediction,12.29000274,0.0998440235064914,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.01,3 banding 1,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 i,Aschwaden Prediction,13.00647582,0.10381602879872023,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,2 banding 1,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 j,Aschwaden Prediction,9.754856865,0.08569824359063091,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,3 banding 2,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 k,Aschwaden Prediction,10.83872985,0.09193416051789066,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,5 banding 3,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 l,Aschwaden Prediction,8.1290473875,0.07588997742956895,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,5 banding 4,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 m,Aschwaden Prediction,8.67098388,0.07922645784748128,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,4 banding 3,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 n,Aschwaden Prediction,16.258094775,0.12046783000554064,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,5 banding 2,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19283467+4709264 o,Aschwaden Prediction,19.50971373,0.13603748202759453,2MASS J19283467+4709264,9.885491525,5258.0,302.4853135,,K01082.02,3 banding 1,Not in HZ,4.054656502492209,3.210719674195357,1.791489438153296,1.698500305961999
2MASS J19284286+4200212 b,Aschwaden Prediction,1.566552332,0.027462038199049847,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,2 banding 1,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 c,Aschwaden Prediction,1.174914249,0.022669413059906954,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,3 banding 2,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 d,Aschwaden Prediction,1.3054602766666668,0.024318975182867103,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,5 banding 3,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 e,Aschwaden Prediction,0.9790952075000001,0.02007487170537527,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,5 banding 4,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 f,Aschwaden Prediction,1.0443682213333334,0.020957457503997343,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,4 banding 3,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 g,Aschwaden Prediction,1.9581904150000002,0.03186687246323934,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,5 banding 2,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19284286+4200212 h,Aschwaden Prediction,2.349828498,0.035985450138797934,2MASS J19284286+4200212,9.885491525,6108.0,302.4853135,,K01239.01,3 banding 1,Not in HZ,4.262898265989329,3.374732116153943,1.9287153640404817,1.828600161088532
2MASS J19285514+4048322 b,Aschwaden Prediction,23.094831,0.1647722291942991,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,2 banding 1,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 c,Aschwaden Prediction,17.32112325,0.13601647835944172,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,3 banding 2,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 d,Aschwaden Prediction,19.2456925,0.14591385109720262,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,5 banding 3,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 e,Aschwaden Prediction,14.434269375,0.12044923023225163,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,5 banding 4,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 f,Aschwaden Prediction,15.396554,0.12574474502398408,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,4 banding 3,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 g,Aschwaden Prediction,28.86853875,0.19120123477943607,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,5 banding 2,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285514+4048322 h,Aschwaden Prediction,34.6422465,0.21591270083278766,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,,K03341.01,3 banding 1,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
2MASS J19285682+4105091 b,Aschwaden Prediction,13.09252116,0.10810201163903436,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,2 banding 1,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 c,Aschwaden Prediction,9.81939087,0.08923624447281292,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,3 banding 2,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 d,Aschwaden Prediction,10.9104343,0.09572960751174853,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,5 banding 3,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 e,Aschwaden Prediction,8.182825725,0.07902304989225756,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,5 banding 4,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 f,Aschwaden Prediction,8.72834744,0.08249727491457913,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,4 banding 3,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 g,Aschwaden Prediction,16.36565145,0.12544127252870516,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,5 banding 2,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19285682+4105091 h,Aschwaden Prediction,19.63878174,0.14165370834983462,2MASS J19285682+4105091,9.885491525,5325.0,302.4853135,,K00841.03,3 banding 1,Not in HZ,4.069392702661078,3.2223240832320457,1.8021842222534576,1.7086385724608595
2MASS J19293114+4738406 b,Aschwaden Prediction,20.54261762,0.1177851580560404,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,2 banding 1,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 c,Aschwaden Prediction,15.406963215000001,0.09722950572515006,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,3 banding 2,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 d,Aschwaden Prediction,17.118848016666668,0.10430450627564966,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,5 banding 3,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 e,Aschwaden Prediction,12.839136012500001,0.08610147286351706,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,5 banding 4,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 f,Aschwaden Prediction,13.695078413333334,0.08988689865876318,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,4 banding 3,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 g,Aschwaden Prediction,25.678272025000002,0.13667756859955835,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,5 banding 2,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19293114+4738406 h,Aschwaden Prediction,30.813926430000002,0.15434221967045128,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,,K02554.01,3 banding 1,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
2MASS J19314900+4156052 b,Aschwaden Prediction,1.984280264,0.03222424135495444,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,2 banding 1,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 c,Aschwaden Prediction,1.488210198,0.026600525151220297,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,3 banding 2,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 d,Aschwaden Prediction,1.6535668866666666,0.028536138509375846,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,5 banding 3,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 e,Aschwaden Prediction,1.240175165,0.023556063330584853,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,5 banding 4,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 f,Aschwaden Prediction,1.3228535093333333,0.024591698689661625,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,4 banding 3,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 g,Aschwaden Prediction,2.48035033,0.03739291971119992,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,5 banding 2,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 h,Aschwaden Prediction,2.976420396,0.04222570160795365,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.01,3 banding 1,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
2MASS J19314900+4156052 i,Aschwaden Prediction,5.0162304,0.05984501965920111,2MASS J19314900+4156052,9.885491525,6487.0,302.4853135,,K02093.02,2 banding 1,Not in HZ,4.361377909243987,3.452312025974633,1.9865360581144704,1.8834282439209376
