planet_name,semi_major_axis,star_distance,star_temperature,mag_v,absolute_magnitude,luminosity
HD 68988 b,0.0704,58.0,5767.0,8.21,4.392860032185315,1.4957395837660803
HD 68988 c,13.2,58.0,5767.0,8.21,4.392860032185315,1.4957395837660803
HD 69123 b,2.48,75.1,4787.0,5.8,1.4218003149791576,23.082342134838605
HD 69830 b,0.0785,12.6,5385.0,5.95,5.448147274412185,0.5659018194275056
HD 69830 c,0.186,12.6,5385.0,5.95,5.448147274412185,0.5659018194275056
HD 69830 d,0.63,12.6,5385.0,5.95,5.448147274412185,0.5659018194275056
HD 70642 b,3.3,28.8,5670.0,7.17,4.873037561203846,0.9611362902893075
HD 71827 Ab,0.1228,43.9906,6115.15,7.29,4.073200572598966,2.007796861194118
HD 7199 b,1.36,36.0,5386.0,8.06,5.278487496163564,0.6616144799681265
HD 72490 b,1.88,124.22,4934.0,7.8,2.3290423754523415,10.008823938838683
HD 72659 b,4.691,49.8,5943.3,7.46,3.973853286201412,2.2001823960946254
HD 72659 c,13.959,49.8,5943.3,7.46,3.973853286201412,2.2001823960946254
HD 72780 b,7.3,51.8061,6257.69,7.47,3.8980955023967736,2.3591839178394665
HD 72892 Ab,0.228,72.78,5688.0,8.83,4.5199397437489175,1.3305282576637745
HD 73256 c,3.8,36.5,5570.0,8.08,5.268535677717627,0.6677066919999333
HD 73267 b,2.229,50.4093,5382.91,8.87,5.357446666374816,0.6152070922221756
HD 73267 c,12.688,50.4093,5382.91,8.87,5.357446666374816,0.6152070922221756
HD 73344 b,0.1296,35.24,6460.0,6.5,3.7648205012999476,2.6672995978106093
HD 73344 c,0.343,35.24,6460.0,6.5,3.7648205012999476,2.6672995978106093
HD 73344 d,6.7,35.24,6460.0,6.5,3.7648205012999476,2.6672995978106093
HD 73526 b,0.65,99.0,5590.0,9.0,4.021824027012251,2.105088647695336
HD 73526 c,1.03,99.0,5590.0,9.0,4.021824027012251,2.105088647695336
HD 73534 b,3.15,96.99,4952.0,8.24,3.3063652033439084,4.068683602627569
HD 73583 Ab,0.0604,31.6,4511.0,9.67,7.17156458690798,0.11571087167622635
HD 73583 Ac,0.1233,31.6,4511.0,9.67,7.17156458690798,0.11571087167622635
HD 74156 b,0.2916,64.56,5960.0,7.62,3.57018239142993,3.191001757787832
HD 74156 c,3.82,64.56,5960.0,7.62,3.57018239142993,3.191001757787832
HD 7449 Ab,2.438,39.0,6024.0,7.5,4.544676964867504,1.3005564702976034
HD 75289 Ab,0.046,28.94,6120.0,6.35,4.042507366084906,2.065366143462119
HD 75784 b,1.073,68.7,4917.0,7.84,3.6552163147022476,2.9506213063664775
HD 75784 c,6.5,68.7,4917.0,7.84,3.6552163147022476,2.9506213063664775
HD 75881 b,22.69,53.6608,6159.25,6.82,3.171714284765084,4.605897682215573
HD 75898 b,1.19,80.58,6021.0,8.04,3.5088636847382055,3.3764049329460457
HD 75898 c,7.39,80.58,6021.0,8.04,3.5088636847382055,3.3764049329460457
HD 76700 b,0.049,59.7,5726.0,8.13,4.250128344353154,1.705880725746193
HD 76920 b,1.187,184.8,4698.0,7.8,1.4664901655795601,22.151540485483242
HD 77338 b,0.0614,40.75,5370.0,8.63,5.5793619346200245,0.5014818578710066
HD 79181 Ab,0.9,103.335,4862.0,5.71,0.6387627809608558,47.47827019091806
HD 7924 b,0.05664,16.8,5177.0,7.185,6.058453591370685,0.3225659812110654
HD 7924 c,0.1134,16.8,5177.0,7.185,6.058453591370685,0.3225659812110654
HD 7924 d,0.1551,16.8,5177.0,7.185,6.058453591370685,0.3225659812110654
HD 79498 Ab,3.13,49.0,5740.0,8.03,4.579019599857432,1.2600627120597039
HD 79555 (AB)b,11793.76,17.7906,4803.0,7.925,6.6740470239718785,0.18297054867929058
HD 80275 b,23.379,108.968,4692.0,7.68,2.4935051003798634,8.601970718215904
HD 80606 b,0.4603,58.4,5645.0,8.93,5.097935764438002,0.7813141581823658
HD 80653 b,0.0166,109.86,5950.0,9.5,4.295802026573298,1.6356078617259624
HD 80653 c,1.961,109.86,5950.0,9.5,4.295802026573298,1.6356078617259624
HD 80869 Ab,2.878,85.6,5837.0,8.45,3.7876311766142337,2.6118457770221255
HD 80883 b,6.462,34.6011,5177.91,8.58,5.884550471883461,0.37859930400490255
HD 80913 b,9.95,61.3603,6013.24,7.5,3.560562628604856,3.219400065532851
HD 81040 b,1.94,32.56,5700.0,7.72,5.156578018914181,0.7402335968190685
HD 81688 b,0.66,88.26,4753.0,5.41,0.6811803844441311,45.65915251344724
HD 81817 b,3.233,269.126,4245.0,4.4,-2.7497782827815005,1076.2454120756383
HD 81817 c,2.325,269.126,4245.0,4.4,-2.7497782827815005,1076.2454120756383
HD 82886 b,1.65,125.0,5112.0,7.78,2.295449934959719,10.32333512511868
HD 8291 b,2570.0,50.3121,5768.0,9.1,5.591637775388934,0.49584380300524916
HD 82943 b,1.19,27.46,5874.0,6.54,4.346497335496319,1.5609933962820428
HD 82943 c,0.746,27.46,5874.0,6.54,4.346497335496319,1.5609933962820428
HD 82943 d,2.145,27.46,5874.0,6.54,4.346497335496319,1.5609933962820428
HD 83342 b,0.2652,79.6682,6303.91,7.86,3.353574975230182,3.8955610055447063
HD 83443 b,0.0406,43.54,5460.0,8.23,5.035557876474623,0.8275168570779806
HD 83443 c,8.0,43.54,5460.0,8.23,5.035557876474623,0.8275168570779806
HD 8535 Ab,2.45,52.5,6136.0,7.7,4.099203482970217,1.960282247006986
HD 85390 b,1.373,33.96,5186.0,8.54,5.885161592140424,0.3783862645939671
HD 85472 b,7.661,75.8274,5280.0,7.45,3.050869175098927,5.148163485714152
HD 8574 b,0.77,44.2,6080.0,7.12,3.8928886532545404,2.3705249938223987
HD 86065 b,15.947,40.3661,4927.56,9.34,6.3099160411944215,0.2558783747233085
HD 86081 A b,0.039,91.0,6028.0,8.73,3.934793038394533,2.2807767892343342
HD 86264 Ab,2.86,72.6,6210.0,7.42,3.1153168964995306,4.85146878481375
HD 86728 b,0.2,14.9202,5742.0,5.37,4.501126776302601,1.3537837272266378
HD 8673 Ab,3.02,38.25,6472.0,7.57,4.656842802551818,1.1729051116151363
HD 86950 b,2.72,169.0,4805.0,7.46,1.3205664769316323,25.338062859816212
HD 8765 b,4.0,48.816,5566.8,8.14,4.697189048508342,1.1301195310682866
HD 87883 b,3.6,18.1,4980.0,7.57,6.2816071256540775,0.26263775034643755
HD 88072 Ab,13.895,35.9098,5785.33,7.55,4.773935068373848,1.0529941844750215
HD 88133 b,0.047,74.5,5494.0,8.01,3.649218636258537,2.9669658357430393
HD 88986   b,0.58,33.37,5861.0,6.5,3.8832189667260364,2.3917314444983275
HD 89307 b,3.34,30.9,5950.0,7.06,4.6102076028758265,1.2243820636257963
HD 89345 b,0.105,126.6,5609.0,9.4,3.8878314715933175,2.3815922662893567
HD 89744 Ab,0.917,38.6364,6249.16,5.74,2.805016731801791,6.456442792187621
HD 89744 Ac,8.3,38.6364,6249.16,5.74,2.805016731801791,6.456442792187621
HD 90156 b,0.25,39.6,5599.0,6.95,3.9615240703724384,2.225309243211967
HD 91669 b,1.205,71.725,5185.0,9.7,5.42164721540982,0.579883983785692
HD 9174 b,2.2,78.93,5577.0,8.4,3.913789485973174,2.3253279169836425
HD 92788 b,0.97,32.82,5744.0,7.31,4.7293071164146285,1.097178158261823
HD 92788 c,10.5,32.82,5744.0,7.31,4.7293071164146285,1.097178158261823
HD 93083 b,0.477,28.9,4995.0,8.3,5.995510786217261,0.3418185956131021
HD 93351 b,0.035,56.163,5408.0,9.14,5.392748510031595,0.5955258202877232
HD 93351 c,11.154,56.163,5408.0,9.14,5.392748510031595,0.5955258202877232
HD 93385 Ab,0.0756,43.3475,5971.87,7.49,4.305179723639343,1.621541658774403
HD 93385 Ac,0.112,43.3475,5971.87,7.49,4.305179723639343,1.621541658774403
HD 93385 Ad,0.257,43.3475,5971.87,7.49,4.305179723639343,1.621541658774403
HD 9446 b,0.1892,53.0,5793.0,8.35,4.728620651996055,1.0978720762808574
HD 9446 c,0.646,53.0,5793.0,8.35,4.728620651996055,1.0978720762808574
HD 94771 b,3.48,57.618,5631.0,7.4,3.5972091037628076,3.1125501564460616
HD 94834 Ab,2.74,81.0,4798.0,7.61,3.067574905606752,5.069557318812902
HD 95086 b,61.7,90.4,7550.0,7.36,2.5791578476231836,7.949445952261163
HD 95089 b,1.51,139.0,5002.0,7.92,2.204925998729525,11.220949310929266
HD 95127 b,1.28,300.0,4218.0,8.15,0.7643937264016873,42.290469774469415
HD 95338 b,0.231,36.9,5212.0,8.6,5.764868169204697,0.4227199380791454
HD 95544 Ab,3.166,88.02,5722.0,8.39,3.6670931788653682,2.918520367385334
HD 95872 b,5.2,72.3704,5312.0,9.9,5.602195134844537,0.49104573811114827
HD 96063 b,0.99,158.0,5148.0,8.37,2.3767145652278856,9.57886767646926
HD 96167 Ab,1.3,84.0,5770.0,8.09,3.4686035696905915,3.5039554201535728
HD 96700 Ab,0.0777,25.6,5847.0,6.5,4.458800173440752,1.4076021795261875
HD 96700 Ac,0.141,25.6,5847.0,6.5,4.458800173440752,1.4076021795261875
HD 96700 Ad,0.424,25.6,5847.0,6.5,4.458800173440752,1.4076021795261875
HD 97037 b,6.925,32.413,5874.1,6.81,4.256403853918036,1.696049247089039
HD 97048 b,130.0,183.857,10890.0,9.0,2.6775991527857563,7.260396502227804
HD 97334 B,1970.0,22.6389,5905.0,6.41,4.6357233943834855,1.1959434435444662
HD 97334 C,2.85,22.6389,5905.0,6.41,4.6357233943834855,1.1959434435444662
HD 97619 b,1.6,213.0,4355.0,6.882,0.240101982806312,68.54238418170506
HD 97658 b,0.08,21.1,5170.0,6.27,4.648587723511536,1.1818569422471306
HD 98219 b,1.23,134.0,4992.0,8.21,2.574476008175962,7.983799038675317
HD 984 b,28.0,47.1,6315.0,7.3,3.9348954643555194,2.28056163592675
HD 98649 b,6.57,40.3,5790.0,8.0,4.973474769294453,0.8762138069205931
HD 98736 Ab,1.864,31.0,5544.0,8.52,6.063191530828636,0.321161433465096
HD 99109 b,1.105,60.5,5272.0,9.1,5.191223126737656,0.7169861216200297
HD 99492 c,0.383,18.0,4740.0,7.38,6.103637474483469,0.3094175978709453
HD 99706 b,2.14,129.0,4932.0,7.81,2.2570514485037565,10.694966303872512
HIP 105854 b,0.655,80.84,4780.0,5.64,1.1018684757836672,30.99221453629346
HIP 107773 Ab,0.72,106.0,4945.0,5.62,0.49347067367614894,54.27648699718886
HIP 109384 b,1.134,56.2,5180.0,9.63,5.8813184221546955,0.37972800808730184
HIP 109600 Ab,0.706,66.3361,5562.0,9.16,5.051250324488732,0.8156425433656058
HIP 113103 b,0.06899,46.258,4930.0,10.0,6.674065741067441,0.18296739446216975
HIP 113103 c,0.10479,46.258,4930.0,10.0,6.674065741067441,0.18296739446216975
HIP 114933 b,2.84,102.06,4824.0,7.25,2.205722180018938,11.212723892094385
HIP 116454 Ab,0.098,55.2,5089.0,10.19,6.480304611354004,0.21871479172754923
HIP 117179 b,0.788,88.831,5676.42,9.55,4.807177244333197,1.0212430224350255
HIP 11915 b,4.8,57.3,5760.0,8.58,4.78922689016305,1.038267461885424
HIP 14729 b,5.098,28.9068,4362.64,9.38,7.074999911633205,0.12647364504065617
HIP 14810 b,0.0692,52.9,5485.0,8.52,4.902721639824071,0.9352147419594788
HIP 14810 c,0.545,52.9,5485.0,8.52,4.902721639824071,0.9352147419594788
HIP 14810 d,1.89,52.9,5485.0,8.52,4.902721639824071,0.9352147419594788
HIP 17157 b,13.728,25.5987,4220.0,9.919,7.87791044632397,0.06037203587851037
HIP 19976 b,0.234,40.2707,4316.0,10.4,7.375054106309113,0.09593528221737556
HIP 19976 c,11.522,40.2707,4316.0,10.4,7.375054106309113,0.09593528221737556
HIP 29724 b,6.3,63.073,5928.33,8.88,4.880782558806979,0.9543045104158122
HIP 35965 b,15.898,50.1677,4836.0,10.18,6.677879046406529,0.18232590647605246
HIP 38594 Ab,0.256,17.798,3969.0,9.71,8.458143987827608,0.03537874352310038
HIP 38594 Ac,3.805,17.798,3969.0,9.71,8.458143987827608,0.03537874352310038
HIP 38939 b,1630.0,18.4839,4683.0,8.44,7.106031948647443,0.12291000052872575
HIP 41378 f,1.37,116.0,6199.0,8.9,3.577710053865408,3.1689543164104705
HIP 5158 b,0.89,45.0,4962.0,10.21,6.943937431123283,0.1427003464658471
HIP 5158 c,7.7,45.0,4962.0,10.21,6.943937431123283,0.1427003464658471
HIP 54597 b,4.0,39.547,4799.0,9.8,6.81443228053598,0.16077817245547746
HIP 54597 c,2014.0,39.547,4799.0,9.8,6.81443228053598,0.16077817245547746
HIP 55507 b,5.062,25.4893,4171.0,9.8,7.768210455904287,0.06679067270604375
HIP 56640 b,4.55,122.76,4769.0,7.9,2.4547156012010767,8.914844238509144
HIP 57050 b,0.166,11.02,3358.0,11.9,11.68909202742117,0.0018045261877359087
HIP 57050 c,0.91,11.02,3358.0,11.9,11.68909202742117,0.0018045261877359087
HIP 57274 b,0.07,25.92,4640.0,8.96,6.891825014007222,0.14971661326707153
HIP 57274 c,0.178,25.92,4640.0,8.96,6.891825014007222,0.14971661326707153
HIP 57274 d,1.01,25.92,4640.0,8.96,6.891825014007222,0.14971661326707153
HIP 59173 Ab,5.5,108.9,16293.0,4.47,-0.7151393987788763,165.21739089056996
HIP 60321 b,1.15,50.9528,4080.0,11.5,7.964159726478478,0.05576171333201506
HIP 63506 (AB)b,5640.0,44.0985,4177.0,11.36,8.137880913522716,0.04751684912820366
HIP 63734 b,30.02,53.9801,6149.0,7.74,4.078831576166133,1.997410688499861
HIP 64892 b,159.0,125.0,10400.0,6.8,1.3154499349597186,25.457750509995652
HIP 65040 Ab,0.88,75.2736,5386.93,9.81,5.42678656552097,0.5771455797024936
HIP 65407 b,0.177,16.74,5460.0,9.42,8.301222731713793,0.04088000190027367
HIP 65407 c,0.316,16.74,5460.0,9.42,8.301222731713793,0.04088000190027367
HIP 65423 b,228.0,119.745,5802.0,9.66,4.2687130583663375,1.6769293914653627
HIP 65426 b,87.0,109.2,8840.0,7.01,1.8188868081564067,16.011988766183038
HIP 65517 b,39.0,98.5308,5686.0,9.77,4.802139955168634,1.025992102722648
HIP 65891 b,2.794,150.292,5060.0,6.77,0.8853206808420069,37.833082518864195
HIP 65 Ab,0.01782,61.89,4590.0,11.1,7.141897586535929,0.11891618429154353
HIP 67522 b,0.0753,127.27,5675.0,9.9,4.376369779450128,1.5186303960412793
HIP 67522 c,0.1235,127.27,5675.0,9.9,4.376369779450128,1.5186303960412793
HIP 67537 b,4.96,112.6,4985.0,6.44,1.182308047423363,28.779071689470527
HIP 67851 b,0.46,65.96,4890.0,6.17,2.0735967651375944,12.663719837062128
HIP 67851 c,3.82,65.96,4890.0,6.17,2.0735967651375944,12.663719837062128
HIP 70849 b,3.99,24.0,4105.0,10.36,8.45894379144197,0.03535269149749215
HIP 73786 b,1260.0,19.0,4062.0,9.81,8.416231995235856,0.036771149108753585
HIP 73990 Ab,20.0,125.0,7450.0,8.12,2.635449934959718,7.547793781871448
HIP 73990 Ac,32.0,125.0,7450.0,8.12,2.635449934959718,7.547793781871448
HIP 74752 Ab,1256.0,133.654,10562.0,6.75,1.1200901956882792,30.476418014531877
HIP 74865 b,23.0,115.0,6640.0,9.0,3.696510798231941,2.840505802037633
HIP 74890 b,2.1,91.6,4850.0,7.05,2.240522631660748,10.859027859436594
HIP 75056 Ab,22.5,125.212,8610.0,7.76,2.2717702372555504,10.550958263488376
HIP 75092 b,2.02,81.86,4891.0,7.1,2.534641298453746,8.282157413978702
HIP 75202 Ab,1.316,103.678,4972.0,11.1,6.021566945742288,0.3337130741537819
HIP 78530 b,710.0,156.7,10500.0,7.18,1.2046550176570499,28.19278587895759
HIP 79098 (AB)b,345.0,154.4,9362.0,5.9,-0.04323647999858515,88.9804488174898
HIP 79431 b,0.36,14.4,3191.0,11.34,10.54818753952375,0.005160894535190373
HIP 8541 Ab,3.729,169.0,4670.0,7.9,1.7605664769316327,16.895591833685714
HIP 8541 Ac,0.923,169.0,4670.0,7.9,1.7605664769316327,16.895591833685714
HIP 90988 Ab,1.26,94.29,4884.0,7.8,2.927671821313788,5.766751954305146
HIP 91258 b,0.057,44.9,5519.0,8.65,5.388768294983384,0.597712972959497
HIP 94235 Ab,0.0787,58.61,5991.0,8.3,4.460141393091906,1.4058644295057376
HIP 948 b,15.037,34.8523,4497.0,9.91,7.1988427816105895,0.11283995060036318
HIP 96334 b,6.15,38.1421,5730.0,7.89,4.982976997810197,0.8685787516893433
HIP 97233 b,2.55,106.5,5020.0,7.34,2.2032519611262185,11.238263626959984
HN Lib b,0.1417,6.253,3347.0,11.3,12.319557856596658,0.0010096639669415436
HN Peg b,795.0,18.1186,5927.14,6.0,4.709376813584165,1.1175044843785171
HQ Tau Ab,0.61,160.75,3467.368,12.02,5.989245092018701,0.3437969054116402
HR 3549 b,80.0,92.5,10207.0,6.01,1.1792913363048356,28.85914534712451
HR 5183 Ab,18.0,31.49,5794.0,6.3,3.80913669681728,2.560621108463099
HR 858 Ab,0.048,32.0,6201.0,6.4,3.87425010840047,2.4115704667095144
HR 858 Ac,0.074,32.0,6201.0,6.4,3.87425010840047,2.4115704667095144
HR 858 Ad,0.1027,32.0,6201.0,6.4,3.87425010840047,2.4115704667095144
HS 2201+2610 b,1.7,1400.0,29300.0,14.57,3.8393598216088094,2.490325246208743
HS Psc b,0.0435,37.667,4203.0,10.9,8.020194839696247,0.05295684022002739
HT Lup (AB)b,7570.0,153.533,4506.0,10.224,4.2929913199052905,1.639847537602031
Innes' Star b,0.111,12.67,3323.0,11.516,11.002116925582794,0.003397451218752011
iot Cap b,1.771,61.7477,5200.0,4.27,0.31689607260151575,63.86186111555078
iot Cap c,5.067,61.7477,5200.0,4.27,0.31689607260151575,63.86186111555078
iot Dra b,1.448,31.5,4445.0,3.31,0.8184472310519979,40.23658442986588
iot Dra c,19.4,31.5,4445.0,3.31,0.8184472310519979,40.23658442986588
iot Hor b,0.925,17.17,5997.0,5.4,4.226148524195418,1.7439763465347382
IPMBD 25 b,11.75,263.9,3421.0,20.56,13.452803048899751,0.000355532069193372
ISOY J0535-0447 b,0.0465,395.489,6128.0,12.3,4.314327956605691,1.6079362171159735
K2-105 b,0.0796,199.28,5464.0,12.0,5.50268142735775,0.5381798447347569
K2-106 b,0.01314,246.1,5617.0,12.1,5.1444419314859875,0.748554158555278
K2-106 c,0.1091,246.1,5617.0,12.1,5.1444419314859875,0.748554158555278
K2-108 b,0.0581,484.99,5599.0,12.33,3.901336080077261,2.3521530010000022
K2-110 b,0.1027,116.84,4950.0,11.91,6.572042258492441,0.20099400156910432
K2-111 b,0.057,201.7,5775.0,11.1,4.576470508936174,1.263024562222711
K2-111 c,0.1157,201.7,5775.0,11.1,4.576470508936174,1.263024562222711
K2-113 b,0.0642,649.75,5660.0,13.68,4.616268559134749,1.217566180084444
K2-11 b,0.2257,332.46,5257.0,13.4,5.791302997282264,0.4125520990080597
K2-120 Ab,0.078,287.156,4349.9,14.04,6.74941052446643,0.1707008918744656
K2-122 Ab,0.0285,72.0444,4009.0,13.1,8.811998855902813,0.025538798269350318
K2-131 b,0.0095,153.7,5245.0,12.0,6.066630662501273,0.32014574568663073
K2-137 b,0.0058,99.15,3492.0,15.498,10.516536407293392,0.005313558142074272
K2-138 b,0.0338,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-138 c,0.04454,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-138 d,0.05883,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-138 e,0.07807,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-138 f,0.1043,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-138 g,0.231,183.0,5378.0,12.21,5.897744551347854,0.37402633304923166
K2-139 b,0.1796,154.6,5370.0,11.7,5.753952552088467,0.42699125364550927
K2-140 b,0.0687,341.6,5705.0,12.6,4.932410689915162,0.90998812301821
K2-146 b,0.027,79.31,3385.0,16.25,11.75336025061173,0.0017008103881476133
K2-146 c,0.034,79.31,3385.0,16.25,11.75336025061173,0.0017008103881476133
K2-148 Ab,0.0454,124.458,4081.0,13.627,8.151885911340047,0.04690786163811125
K2-148 Ac,0.0616,124.458,4081.0,13.627,8.151885911340047,0.04690786163811125
K2-148 Ad,0.0774,124.458,4081.0,13.627,8.151885911340047,0.04690786163811125
K2-155 b,0.0562,82.0,4258.0,12.8,8.230930738081417,0.04361417931178351
K2-155 c,0.0946,82.0,4258.0,12.8,8.230930738081417,0.04361417931178351
K2-155 d,0.1937,82.0,4258.0,12.8,8.230930738081417,0.04361417931178351
K2-168 b,0.0979,245.56,5502.7,12.2,5.249211876458702,0.6796968377803179
K2-168 c,0.06231,245.56,5502.7,12.2,5.249211876458702,0.6796968377803179
K2-16 b,0.0667,338.19,4761.0,14.298,6.65219619139433,0.1866902010665185
K2-16 c,0.1229,338.19,4761.0,14.298,6.65219619139433,0.1866902010665185
K2-180 b,0.0753,204.51,5358.0,12.6,6.046427256409407,0.32615879762745353
K2-183 b,0.0116,329.041,5436.47,12.85,5.263749918086704,0.6706563372998988
K2-183 c,0.0932,329.041,5436.47,12.85,5.263749918086704,0.6706563372998988
K2-183 d,0.1527,329.041,5436.47,12.85,5.263749918086704,0.6706563372998988
K2-183 e,0.0318,329.041,5436.47,12.85,5.263749918086704,0.6706563372998988
K2-185 c,0.2696,268.357,5788.0,12.21,5.066435359035399,0.8043144226788443
K2-18 b,0.1429,38.07,3457.0,13.5,10.597085615928163,0.004933620654975843
K2-18 c,0.06,38.07,3457.0,13.5,10.597085615928163,0.004933620654975843
K2-198 b,0.09083,110.91,5212.9,11.0,5.775146473536154,0.4187370706982143
K2-198 c,0.03077,110.91,5212.9,11.0,5.775146473536154,0.4187370706982143
K2-198 d,0.05234,110.91,5212.9,11.0,5.775146473536154,0.4187370706982143
K2-19 b,0.074,292.14,5430.0,12.806,5.47804487535231,0.5505313436033998
K2-19 c,0.0971,292.14,5430.0,12.806,5.47804487535231,0.5505313436033998
K2-19 d,0.0344,292.14,5430.0,12.806,5.47804487535231,0.5505313436033998
K2-216 b,0.028,115.84,4503.0,12.48,7.160707255734643,0.11687378194657741
K2-21 b,0.076,83.85,4222.06,12.85,8.232484665289478,0.04355180248074021
K2-21 c,0.107,83.85,4222.06,12.85,8.232484665289478,0.04355180248074021
K2-22 Ab,0.0088,245.53,3830.0,17.0,10.049477180872826,0.008169756783946453
K2-232 Ab,0.10356,131.21,6154.0,9.8,4.210165322541165,1.7698394484390072
K2-233 b,0.03317,67.64,4950.0,10.0,5.848982005371479,0.39120752307619333
K2-233 c,0.06687,67.64,4950.0,10.0,5.848982005371479,0.39120752307619333
K2-233 d,0.1527,67.64,4950.0,10.0,5.848982005371479,0.39120752307619333
K2-236 b,0.1493,182.69,6069.0,10.15,3.8414261210281673,2.4855903353121005
K2-237 b,0.0353,309.5,6099.0,11.6,4.146696733219315,1.8763822098630736
K2-238 b,0.046,453.0,5630.0,13.75,5.469508989935841,0.5548765919404115
K2-239 b,0.0441,49.0,3420.0,14.549,11.098019599857432,0.0031102275219287035
K2-239 c,0.0576,49.0,3420.0,14.549,11.098019599857432,0.0031102275219287035
K2-239 d,0.0685,49.0,3420.0,14.549,11.098019599857432,0.0031102275219287035
K2-240 b,0.0513,70.0,3810.0,13.92,9.694509799928715,0.011329117471860415
K2-240 c,0.1159,70.0,3810.0,13.92,9.694509799928715,0.011329117471860415
K2-24 b,0.1673,170.5,5726.0,11.648,5.489378083357419,0.5448146367893416
K2-24 c,0.262,170.5,5726.0,11.648,5.489378083357419,0.5448146367893416
K2-260 Ab,0.0404,676.32,6367.0,12.69,3.539238847575282,3.2832538407233285
K2-261 b,0.102,214.58,5537.0,10.6,3.942053795224316,2.2655751992505087
K2-263 b,0.2573,163.23,5368.0,11.6,5.536000096872165,0.5219152192688336
K2-265 Ab,0.03376,139.22,5477.0,11.1,5.381491852876151,0.6017322092732202
K2-267 Ab,0.07229,376.0,6189.0,11.4,3.5240607753616953,3.3294744756008208
K2-26 b,0.0962,99.33,3785.0,13.0,8.014597822641345,0.053230539880526964
K2-275 Ab,0.04,123.438,4783.55,12.06,6.602755617647434,0.1953879394805129
K2-275 Ac,0.075,123.438,4783.55,12.06,6.602755617647434,0.1953879394805129
K2-27 Bb,0.06702,249.645,5231.0,12.64,5.653385638814534,0.4684311253572488
K2-280 b,0.1488,396.9,5742.0,12.5,4.506594505464182,1.3469832580470622
K2-282 b,0.0499,496.289,5317.0,14.04,5.561326753090988,0.5098815516474551
K2-282 c,0.0152,496.289,5317.0,14.04,5.561326753090988,0.5098815516474551
K2-282 d,0.1725,496.289,5317.0,14.04,5.561326753090988,0.5098815516474551
K2-284 b,0.04771,107.6,4140.0,13.3,8.140938643348148,0.04738321695795729
K2-285 b,0.03817,155.65,4975.0,12.03,6.069254374907327,0.31937303840108905
K2-285 c,0.0824,155.65,4975.0,12.03,6.069254374907327,0.31937303840108905
K2-285 d,0.1178,155.65,4975.0,12.03,6.069254374907327,0.31937303840108905
K2-285 e,0.18041,155.65,4975.0,12.03,6.069254374907327,0.31937303840108905
