planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars
2MASS J19475090+4815230 b,Aschwaden Prediction,15.91164998,0.133965222,2MASS J19475090+4815230,11.57451405,6271.0,24949.97293,K04149.01,5 to 3,0.002005369,Not in HZ,0.03270168784360962,0.0413101748105015,0.07205052183329838,0.0759951393207143,1.8752274852698867,1.1751146256207605,0.3862958441562692,0.34723433805381204
2MASS J19475090+4815230 c,Aschwaden Prediction,11.93373749,0.110585854,2MASS J19475090+4815230,11.57451405,6271.0,24949.97293,K04149.01,5 to 4,0.002005369,Not in HZ,0.03270168784360962,0.0413101748105015,0.07205052183329838,0.0759951393207143,1.8752274852698867,1.1751146256207605,0.3862958441562692,0.34723433805381204
2MASS J19475090+4815230 b,Aschwaden Prediction,12.72931999,0.115447728,2MASS J19475090+4815230,11.57451405,6271.0,24949.97293,K04149.01,4 to 3,0.002005369,Not in HZ,0.03270168784360962,0.0413101748105015,0.07205052183329838,0.0759951393207143,1.8752274852698867,1.1751146256207605,0.3862958441562692,0.34723433805381204
2MASS J19475090+4815230 c,Aschwaden Prediction,23.86747498,0.175544101,2MASS J19475090+4815230,11.57451405,6271.0,24949.97293,K04149.01,5 to 2,0.002005369,Not in HZ,0.03270168784360962,0.0413101748105015,0.07205052183329838,0.0759951393207143,1.8752274852698867,1.1751146256207605,0.3862958441562692,0.34723433805381204
2MASS J19475090+4815230 b,Aschwaden Prediction,28.64096997,0.198231988,2MASS J19475090+4815230,11.57451405,6271.0,24949.97293,K04149.01,3 to 1,0.002005369,Not in HZ,0.03270168784360962,0.0413101748105015,0.07205052183329838,0.0759951393207143,1.8752274852698867,1.1751146256207605,0.3862958441562692,0.34723433805381204
2MASS J19493448+3949445 b,Aschwaden Prediction,12.1920026,0.10524469,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,2 to 1,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 c,Aschwaden Prediction,9.14400195,0.086877577,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,3 to 2,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 b,Aschwaden Prediction,10.16000217,0.09319931,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,5 to 3,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 c,Aschwaden Prediction,7.620001625,0.076934335,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,5 to 4,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 b,Aschwaden Prediction,8.128001733,0.08031673,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,4 to 3,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 c,Aschwaden Prediction,15.24000325,0.122125644,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,5 to 2,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19493448+3949445 b,Aschwaden Prediction,18.2880039,0.137909557,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,K02971.01,3 to 1,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
2MASS J19494301+4033428 b,Aschwaden Prediction,5.27195798,0.050003133,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,2 to 1,0.002005369,Conservative HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,3.953968485,0.041276677,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,3 to 2,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,4.393298317,0.044280215,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,5 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,3.294973738,0.036552512,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,5 to 4,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,3.514638653,0.038159532,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,4 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,6.589947475,0.058023496,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,5 to 2,0.002005369,Conservative HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,7.90793697,0.06552264,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.01,3 to 1,0.002005369,Conservative HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,25.34280786,0.142707355,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,2 to 1,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,19.0071059,0.117802326,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,3 to 2,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,21.11900655,0.126374328,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,5 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,15.83925491,0.104319709,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,5 to 4,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,16.89520524,0.108906094,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,4 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,31.67850983,0.165597216,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,5 to 2,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,38.01421179,0.186999536,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.02,3 to 1,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,28.30040654,0.153501682,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,2 to 1,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,21.22530491,0.126712846,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,3 to 2,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,23.58367212,0.135933231,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,5 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,17.68775409,0.11221041,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,5 to 4,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,18.86693769,0.117143708,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,4 to 3,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 c,Aschwaden Prediction,35.37550818,0.178122923,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,5 to 2,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19494301+4033428 b,Aschwaden Prediction,42.45060981,0.201144106,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,K03444.03,3 to 1,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
2MASS J19504847+4649239 b,Aschwaden Prediction,24.8654472,0.167312071,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,K03462.01,2 to 1,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
2MASS J19504847+4649239 c,Aschwaden Prediction,18.6490854,0.138113071,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,K03462.01,3 to 2,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
2MASS J19504847+4649239 b,Aschwaden Prediction,20.721206,0.148163005,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,K03462.01,5 to 3,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
2MASS J19504847+4649239 c,Aschwaden Prediction,15.5409045,0.122305866,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,K03462.01,5 to 4,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
2MASS J19504847+4649239 b,Aschwaden Prediction,16.5769648,0.127683007,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,K03462.01,4 to 3,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
