planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars,predicted_habitable_zone_status_Random Forest,predicted_habitable_zone_status_Decision Tree,predicted_habitable_zone_status_K-Neighbors,predicted_habitable_zone_status_SVM,HZ_distance_recent_venus_Random Forest_prediction,HZ_distance_recent_venus_Decision Tree_prediction,HZ_distance_recent_venus_K-Neighbors_prediction,HZ_distance_recent_venus_SVM_prediction,HZ_distance_recent_venus_Linear Regression_prediction,HZ_distance_recent_venus_Polynomial Regression_prediction,HZ_distance_runaway_greenhouse_Random Forest_prediction,HZ_distance_runaway_greenhouse_Decision Tree_prediction,HZ_distance_runaway_greenhouse_K-Neighbors_prediction,HZ_distance_runaway_greenhouse_SVM_prediction,HZ_distance_runaway_greenhouse_Linear Regression_prediction,HZ_distance_runaway_greenhouse_Polynomial Regression_prediction,HZ_distance_maximum_greenhouse_Random Forest_prediction,HZ_distance_maximum_greenhouse_Decision Tree_prediction,HZ_distance_maximum_greenhouse_K-Neighbors_prediction,HZ_distance_maximum_greenhouse_SVM_prediction,HZ_distance_maximum_greenhouse_Linear Regression_prediction,HZ_distance_maximum_greenhouse_Polynomial Regression_prediction,HZ_distance_early_mars_Random Forest_prediction,HZ_distance_early_mars_Decision Tree_prediction,HZ_distance_early_mars_K-Neighbors_prediction,HZ_distance_early_mars_SVM_prediction,HZ_distance_early_mars_Linear Regression_prediction,HZ_distance_early_mars_Polynomial Regression_prediction,stellar_flux_recent_venus_Random Forest_prediction,stellar_flux_recent_venus_Decision Tree_prediction,stellar_flux_recent_venus_K-Neighbors_prediction,stellar_flux_recent_venus_SVM_prediction,stellar_flux_recent_venus_Linear Regression_prediction,stellar_flux_recent_venus_Polynomial Regression_prediction,stellar_flux_runaway_greenhouse_Random Forest_prediction,stellar_flux_runaway_greenhouse_Decision Tree_prediction,stellar_flux_runaway_greenhouse_K-Neighbors_prediction,stellar_flux_runaway_greenhouse_SVM_prediction,stellar_flux_runaway_greenhouse_Linear Regression_prediction,stellar_flux_runaway_greenhouse_Polynomial Regression_prediction,stellar_flux_maximum_greenhouse_Random Forest_prediction,stellar_flux_maximum_greenhouse_Decision Tree_prediction,stellar_flux_maximum_greenhouse_K-Neighbors_prediction,stellar_flux_maximum_greenhouse_SVM_prediction,stellar_flux_maximum_greenhouse_Linear Regression_prediction,stellar_flux_maximum_greenhouse_Polynomial Regression_prediction,stellar_flux_early_mars_Random Forest_prediction,stellar_flux_early_mars_Decision Tree_prediction,stellar_flux_early_mars_K-Neighbors_prediction,stellar_flux_early_mars_SVM_prediction,stellar_flux_early_mars_Linear Regression_prediction,stellar_flux_early_mars_Polynomial Regression_prediction
HD 10180 b,Aschwaden Prediction,1.4721,0.025818838,HD 10180,7.33,5911.0,39.4,HD 10180 b,5 to 4,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.1173575998,0.22408772908112512,0.18921911120401066,0.2338945614247938,0.3012096585665329,0.30172933406611624,0.1482349392,0.24946341323883686,0.23897117263485337,0.29541563399571946,0.5403080487429994,0.5358936437190087,0.26052615,0.3402121448982284,0.42650142368509814,0.5218675289413227,0.5688364439293557,0.5652311996694216,0.27479018239999997,0.35156371997854363,0.4498505050513687,0.550440289044162,1.7940185101467185,1.7966585772231878,1.7946489060000002,1.8910970754091507,1.0316583629825133e+33,2.3363680852452977e+31,1.066016283342373,1.0571510183961244,1.1248654008,1.2210618568487406,6.4478647686404774e+32,1.4602300525847423e+31,0.34271666993079314,0.3603012216384712,0.36418002180000003,0.46076523439642125,1.975809989819187e+32,4.4745620875878883e+30,0.2975097950193946,0.2945769476539455,0.3273530106,0.42374065570822683,1.7731628113761947e+32,4.015632645382286e+30
HD 10180 c,Aschwaden Prediction,1.57024,0.026953955,HD 10180,7.33,5911.0,39.4,HD 10180 b,4 to 3,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.1173575998,0.22408799477320115,0.1892193474035833,0.2338945617459054,0.3012096585665329,0.30172933406611624,0.1482349392,0.24946147827789844,0.23897147111304717,0.2954156343128848,0.5403080487429994,0.5358936437190087,0.26052615,0.3402094143301845,0.42650192062961534,0.5218675403556616,0.5688364439293557,0.5652311996694216,0.27479018239999997,0.35156079159407516,0.44985102921442816,0.5504403010886074,1.7940185101467185,1.7966585772231878,1.7946489060000002,1.8910260496522198,1.0316525824028723e+33,2.3364797685153307e+31,1.066016283342373,1.0571510183961244,1.1248654008,1.2209901254719244,6.447828640017704e+32,1.4602998546323175e+31,0.34271666993079314,0.3603012216384712,0.36418002180000003,0.460693260951504,1.9757989189769312e+32,4.474775981001241e+30,0.2975097950193946,0.2945769476539455,0.3273530106,0.42366844725545816,1.773152876004933e+32,4.015824601002655e+30
HD 10180 b,Aschwaden Prediction,2.9442,0.04098485,HD 10180,7.33,5911.0,39.4,HD 10180 b,5 to 2,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.1173575998,0.22409174551685754,0.18922269737452732,0.23389456932321556,0.3012096585665329,0.30172933406611624,0.14823493920000003,0.24943489343383474,0.23897570433490498,0.2954156426455196,0.5403080487429994,0.5358936437190087,0.26052615,0.34017281813663625,0.42650897642555086,0.5218677119629916,0.5688364439293557,0.5652311996694216,0.2747901824,0.3515214777852306,0.4498584714650717,0.5504404821577948,1.7940185101467185,1.7966585772231878,1.7946489060000002,1.89003559433027,1.0315805199158539e+33,2.338125401890986e+31,1.066016283342373,1.0571510183961244,1.1248654008,1.2199898492936145,6.447378249473885e+32,1.4613283755450211e+31,0.34271666993079314,0.3603012216384712,0.36418002180000003,0.4596896344281771,1.975660906446003e+32,4.4779276628953375e+30,0.2975097950193946,0.2945769476539455,0.3273530106,0.4226615343412452,1.7730290186053847e+32,4.0186530333735475e+30
HD 10180 c,Aschwaden Prediction,3.53304,0.046281865,HD 10180,7.33,5911.0,39.4,HD 10180 b,3 to 1,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.15692864120000002,0.2240933437094596,0.1892241496957569,0.2338945737566766,0.3012096585665329,0.30172933406611624,0.1982172968,0.24942372762877535,0.23897753956109608,0.29541564771464596,0.5403080487429994,0.5358936437190087,0.348372892,0.3401580169948226,0.4265120382800883,0.5218677900538397,0.5688364439293557,0.5652311996694216,0.36744660960000003,0.3515055440987189,0.44986170101971007,0.5504405645502274,1.7940185101467185,1.7966585772231878,1.7945610810000001,1.8896131457928256,1.0315530484956651e+33,2.3388622558120295e+31,1.066016283342373,1.0571510183961244,1.1248106332,1.2195632219088526,6.4472065530976935e+32,1.4617889092682707e+31,0.34271666993079314,0.3603012216384712,0.3641552282,0.459261591660447,1.9756082937707244e+32,4.479338869783583e+30,0.2975097950193946,0.2945769476539455,0.3273307234,0.42223208537442014,1.772981802101928e+32,4.019919501054953e+30
HD 10180 b,Aschwaden Prediction,19.31,0.143501055,HD 10180,7.33,5911.0,39.4,HD 10180 i,2 to 1,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.236070724,0.22412527735703613,0.18926409950425963,0.23389476660638192,0.3012096585665329,0.30172933406611624,0.298182012,0.24915632933698517,0.23902802134722653,0.295415877075351,0.5403080487429994,0.5358936437190087,0.524066376,0.33994283289713234,0.4265964436892973,0.5218701663127698,0.5688364439293557,0.5652311996694216,0.552759464,0.35126806359652285,0.44995072928638913,0.5504430714635128,1.7940185101467185,1.7966585772231878,1.7943854309999998,1.8786816358686238,1.0310299998589796e+33,2.360573931270847e+31,1.066016283342373,1.0571510183961244,1.124701098,1.208525478673168,6.4439374991183976e+32,1.4753587070361512e+31,0.34271666993079314,0.3603012216384712,0.364105641,0.4481899549936279,1.9746065622299314e+32,4.520920606696945e+30,0.2975097950193946,0.2945769476539455,0.327286149,0.411123326335999,1.772082812257629e+32,4.0572364433252756e+30
HD 10180 c,Aschwaden Prediction,14.4825,0.118457511,HD 10180,7.33,5911.0,39.4,HD 10180 i,3 to 2,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.236070724,0.22411805562159684,0.18925176634330385,0.2338946997929609,0.3012096585665329,0.30172933406611624,0.298182012,0.24923226918309227,0.2390124368743078,0.2954157970375498,0.5403080487429994,0.5358936437190087,0.524066376,0.339972115569268,0.4265703677768691,0.5218694092938553,0.5688364439293557,0.5652311996694216,0.552759464,0.3513024856155035,0.44992322521381706,0.550442272843555,1.7940185101467185,1.7966585772231878,1.7943854309999998,1.8819498687309246,1.0311676320073942e+33,2.353723602643278e+31,1.066016283342373,1.0571510183961244,1.124701098,1.2118250835703304,6.444797700045972e+32,1.4710772514584443e+31,0.34271666993079314,0.3603012216384712,0.364105641,0.45149912951214066,1.9748701523713068e+32,4.5078010036972884e+30,0.2975097950193946,0.2945769476539455,0.327286149,0.4144437433918804,1.772319367512713e+32,4.045462440973691e+30
HD 10180 b,Aschwaden Prediction,16.09166667,0.127077188,HD 10180,7.33,5911.0,39.4,HD 10180 i,5 to 3,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.236070724,0.22412072442837655,0.18925587108940853,0.233894721611768,0.3012096585665329,0.30172933406611624,0.298182012,0.2492063964830536,0.23901762373295826,0.29541582314552517,0.5403080487429994,0.5358936437190087,0.524066376,0.3399587947593894,0.42657904534758023,0.5218696599004577,0.5688364439293557,0.5652311996694216,0.552759464,0.3512872851306519,0.4499323780497583,0.5504425372231732,1.7940185101467185,1.7966585772231878,1.7943854309999998,1.8808530688822165,1.0311204594780746e+33,2.355995109341013e+31,1.066016283342373,1.0571510183961244,1.124701098,1.210717717144309,6.4445028717377586e+32,1.4724969432064984e+31,0.34271666993079314,0.3603012216384712,0.364105641,0.4503884959667874,1.9747798085540066e+32,4.512151344783928e+30,0.2975097950193946,0.2945769476539455,0.327286149,0.41332935073831667,1.7722382897279493e+32,4.049366593118566e+30
HD 10180 c,Aschwaden Prediction,12.06875,0.104899908,HD 10180,7.33,5911.0,39.4,HD 10180 i,5 to 4,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.236070724,0.22411356791555573,0.18924562379838583,0.23389466810827497,0.3012096585665329,0.30172933406611624,0.298182012,0.24927213022540484,0.23900467499180203,0.2954157591935529,0.5403080487429994,0.5358936437190087,0.524066376,0.33999878428673647,0.42655738469371046,0.5218690373838749,0.5688364439293557,0.5652311996694216,0.552759464,0.35133228498141644,0.4499095310539178,0.5504418804910013,1.7940185101467185,1.7966585772231878,1.7943854309999998,1.8836090032836874,1.0312413833640547e+33,2.3503439418300184e+31,1.066016283342373,1.0571510183961244,1.124701098,1.2135002740753067,6.4452586460251284e+32,1.468964963357347e+31,0.34271666993079314,0.3603012216384712,0.364105641,0.45317936651486246,1.975011399389205e+32,4.5013283495261806e+30,0.2975097950193946,0.2945769476539455,0.327286149,0.41612964061544977,1.7724461276569697e+32,4.039653648939372e+30
HD 10180 b,Aschwaden Prediction,12.87333333,0.109511801,HD 10180,7.33,5911.0,39.4,HD 10180 i,4 to 3,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.236070724,0.22411512791113056,0.18924766916251212,0.2338946785159291,0.3012096585665329,0.30172933406611624,0.298182012,0.24925870243056114,0.23900725956971638,0.29541577161383337,0.5403080487429994,0.5358936437190087,0.524066376,0.3399890020606747,0.42656170747772726,0.5218691607638318,0.5688364439293557,0.5652311996694216,0.552759464,0.35132141780429504,0.44991409059475873,0.5504420106531466,1.7940185101467185,1.7966585772231878,1.7943854309999998,1.8830540946076053,1.0312163579416025e+33,2.351466421140044e+31,1.066016283342373,1.0571510183961244,1.124701098,1.2129399858456544,6.445102237134791e+32,1.4696665129568385e+31,0.34271666993079314,0.3603012216384712,0.364105641,0.4526173766103665,1.9749634712363835e+32,4.5034780979135425e+30,0.2975097950193946,0.2945769476539455,0.327286149,0.4155657611078163,1.7724031152121372e+32,4.0415829102564333e+30
HD 10180 c,Aschwaden Prediction,24.1375,0.166518224,HD 10180,7.33,5911.0,39.4,HD 10180 i,5 to 2,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.19650342320000003,0.22413013046360233,0.1892764796854895,0.2338948367981728,0.3012096585665329,0.30172933406611624,0.2482043552,0.24908544397996435,0.23904366520096393,0.2954159613799727,0.5403080487429994,0.5358936437190087,0.43623119479999994,0.33994554647336783,0.4266226269487614,0.5218709362670546,0.5688364439293557,0.5652311996694216,0.46011523079999994,0.3512671415173283,0.4499783465813528,0.5504438837204555,1.7940185101467185,1.7966585772231878,1.7941221468,1.8754795898859955,1.0309020225026929e+33,2.3675131747435402e+31,1.066016283342373,1.0571510183961244,1.1245369138,1.2052930386403329,6.4431376406416e+32,1.4796957343914555e+31,0.34271666993079314,0.3603012216384712,0.3640312644,0.4449486361740336,1.9743614627395353e+32,4.5342104975021745e+30,0.2975097950193946,0.2945769476539455,0.3272192908,0.4078708702363709,1.771862851176509e+32,4.069163268067674e+30
HD 10180 b,Aschwaden Prediction,28.965,0.188039578,HD 10180,7.33,5911.0,39.4,HD 10180 i,3 to 1,0.1,Not in HZ,0.2360707244083234,0.2981820117227715,0.5240663756916891,0.5527594638624235,1.7943854314916243,1.1247010979806245,0.364105641350276,0.3272861490985556,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.2392961562514299,0.2388973723305786,0.11736134059999999,0.22413260733396465,0.18928889457580897,0.23389490949432462,0.3012096585665329,0.30172933406611624,0.1482396402,0.24901968674976138,0.23905935288800917,0.2954160488475257,0.5403080487429994,0.5358936437190087,0.26053771959999994,0.339980201661521,0.4266488894488925,0.5218717157954451,0.5688364439293557,0.5652311996694216,0.2748023854,0.3512996715239618,0.45000604745401157,0.5504447060708192,1.7940185101467185,1.7966585772231878,1.7942979936,1.8723432881781052,1.0307811720517806e+33,2.374517960204207e+31,1.066016283342373,1.0571510183961244,1.124646572,1.2021273134182748,6.442382325323427e+32,1.4840737254897333e+31,0.34271666993079314,0.3603012216384712,0.364080855,0.4417747159952805,1.974130012545611e+32,4.547625912917819e+30,0.2975097950193946,0.2945769476539455,0.3272638684,0.4046859195528789,1.7716551394640086e+32,4.081202743101434e+30
HD 30177 A b,Aschwaden Prediction,40.855876,0.236998977,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,2 to 1,0.036982818,Conservative HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.038997715,0.2124440016617819,0.13800180887257185,0.1439394134539128,0.18871099707581498,0.18606204637062967,0.049253032,0.23370498587522182,0.17428601582187825,0.18178816973252088,0.3372744752464781,0.33459789741958007,0.08735549220000001,0.3173309971266127,0.31161153181001483,0.32417518641806,0.35757432489841173,0.35291423237762265,0.09213826919999998,0.32647933510668037,0.3286703172437747,0.34192220125517736,1.7429545913111775,1.7468788796935122,1.7235471823999997,1.7942657675912632,1.3559112092666967e+32,-1.6679288879310492e+32,1.0616646371748906,1.0571510183961244,1.080526809,1.1507099886900214,8.474445057915701e+31,-1.0424555551007702e+32,0.33352307455147995,0.34028191315887096,0.3434955136,0.41348579372595884,2.5968120927474135e+31,-3.194381665345484e+31,0.2957048794037436,0.2945769476539455,0.30876026320000005,0.3786065384304438,2.3304723909271926e+31,-2.8667527761591717e+31
HD 30177 A c,Aschwaden Prediction,30.641907,0.195638345,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,3 to 2,0.036982818,Conservative HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.03899634519999999,0.21228827464351369,0.13797544473628226,0.14393925271960156,0.18871099707581498,0.18606204637062967,0.049251311400000004,0.23360093703537016,0.17425270167920054,0.18178797428341353,0.3372744752464781,0.33459789741958007,0.0873508678,0.3171733153316503,0.3115557447968152,0.32417373822140716,0.35757432489841173,0.35291423237762265,0.09213339179999999,0.32630804323185836,0.3286114748362451,0.34192067354178113,1.7429545913111775,1.7468788796935122,1.723668305,1.8009197685933316,1.3582692762723079e+32,-1.669278574185708e+32,1.0616646371748906,1.0571510183961244,1.0806023392,1.157343579821768,8.48918297670106e+31,-1.0432991090468745e+32,0.33352307455147995,0.34028191315887096,0.34353190840000003,0.4200730131304389,2.6013282121466674e+31,-3.1969665556193504e+31,0.2957048794037436,0.2945769476539455,0.308792976,0.3852075023217054,2.334525318593166e+31,-2.8690725494141766e+31
HD 30177 A b,Aschwaden Prediction,34.04656333,0.209874162,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,5 to 3,0.036982818,Conservative HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.0389963452,0.21234163238495463,0.13798422236444768,0.14393930510744596,0.18871099707581498,0.18606204637062967,0.049251311400000004,0.23363615896847512,0.17426379323770363,0.1817880379280039,0.3372744752464781,0.33459789741958007,0.0873508678,0.3172171057811183,0.3115743166853238,0.32417421824364623,0.35757432489841173,0.35291423237762265,0.09213339179999999,0.3263558965865315,0.328631063887855,0.3419211799216456,1.7429545913111775,1.7468788796935122,1.723668305,1.7986689468530264,1.3574618639222725e+32,-1.6688296509883775e+32,1.0616646371748906,1.0571510183961244,1.0806023392,1.1550994823926604,8.484136649513338e+31,-1.0430185320362325e+32,0.33352307455147995,0.34028191315887096,0.3435319084,0.41784438217301556,2.5997818733155235e+31,-3.196106787504631e+31,0.2957048794037436,0.2945769476539455,0.308792976,0.38297427493401814,2.3331375786164274e+31,-2.8683009626671036e+31
HD 30177 A c,Aschwaden Prediction,25.5349225,0.173247303,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,5 to 4,0.036982818,Not in HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.0389963452,0.21220552346325378,0.13796230236405035,0.14393917687775953,0.18871099707581498,0.18606204637062967,0.049251311400000004,0.23354707855233164,0.17423609473891355,0.18178788228127002,0.3372744752464781,0.33459789741958007,0.0873508678,0.3171241849737565,0.31152794191577365,0.3241730244270541,0.35757432489841173,0.35291423237762265,0.09213339179999999,0.32625372834536437,0.3285821492181883,0.34191992055160947,1.7429545913111775,1.7468788796935122,1.723668305,1.804357822173373,1.3595298183997202e+32,-1.6699497061252032e+32,1.0616646371748906,1.0571510183961244,1.0806023392,1.1607716976921085,8.49706136499756e+31,-1.0437185665275028e+32,0.33352307455147995,0.34028191315887096,0.3435319084,0.4234779173056116,2.6037423754175264e+31,-3.198251893168751e+31,0.2957048794037436,0.2945769476539455,0.308792976,0.38861932811760536,2.3366918753746633e+31,-2.8702260574373635e+31
HD 30177 A b,Aschwaden Prediction,27.23725067,0.18086407,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,4 to 3,0.036982818,Not in HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.0389963452,0.2122334690357675,0.13796667960256767,0.14393920175462488,0.18871099707581498,0.18606204637062967,0.049251311400000004,0.23356516901101904,0.17424162589965086,0.18178791243809256,0.3372744752464781,0.33459789741958007,0.0873508678,0.3171383480477268,0.31153720143307145,0.3241732614391246,0.35757432489841173,0.35291423237762265,0.09213339179999999,0.3262694970265463,0.3285919158706274,0.3419201705787597,1.7429545913111775,1.7468788796935122,1.723668305,1.8032035434452065,1.3591023437951107e+32,-1.6697263283668652e+32,1.0616646371748906,1.0571510183961244,1.0806023392,1.1596207106086323,8.49438964871852e+31,-1.0435789554223705e+32,0.33352307455147995,0.34028191315887096,0.3435319084,0.4223346697966752,2.6029236852148125e+31,-3.1978240848592556e+31,0.2957048794037436,0.2945769476539455,0.308792976,0.3874737698672073,2.3359571533979042e+31,-2.8698421269144166e+31
HD 30177 A c,Aschwaden Prediction,51.069845,0.275012951,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,5 to 2,0.036982818,Conservative HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.038984926999999996,0.21258667927531305,0.13802825066515736,0.14393958309970778,0.18871099707581498,0.18606204637062967,0.0492369668,0.2338042618090299,0.17431942803489925,0.18178837645027401,0.3372744752464781,0.33459789741958007,0.08731234620000002,0.317566972093537,0.31166749611212524,0.32417665489886716,0.35757432489841173,0.35291423237762265,0.0920927632,0.32673306861067575,0.32872934664365416,0.34192375036020606,1.7429545913111775,1.7468788796935122,1.7246785688,1.7879057903348872,1.3537125959026547e+32,-1.666571975410525e+32,1.0616646371748906,1.0571510183961244,1.0812323258,1.14437111761681,8.460703724390612e+31,-1.0416074847386097e+32,0.33352307455147995,0.34028191315887096,0.3438352952,0.407193192665142,2.5926013555458046e+31,-3.19178293548212e+31,0.2957048794037436,0.2945769476539455,0.3090656696,0.3723003326190639,2.3266935242077526e+31,-2.864420582759949e+31
HD 30177 A b,Aschwaden Prediction,61.283814,0.310556515,HD 30177 A,8.41,5580.0,54.7,HD 30177 Ad,3 to 1,0.036982818,Conservative HZ,0.1464473937781376,0.1849592390683506,0.3280035072462253,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024,Conservative HZ,Optimistic HZ,Not in HZ,Not in HZ,0.14905854656544212,0.14733333163636372,0.038979902,0.21271628715192914,0.13805474978146404,0.14393975938526948,0.18871099707581498,0.18606204637062967,0.0492306542,0.23389889843788436,0.17435291264072422,0.18178859156384836,0.3372744752464781,0.33459789741958007,0.0872953998,0.31788000579701736,0.31172359128398636,0.3241781384811161,0.35757432489841173,0.35291423237762265,0.09207488979999999,0.32706780134393176,0.32878851407609344,0.34192531539124116,1.7429545913111775,1.7468788796935122,1.7251232572,1.7818374437338806,1.3516316867889256e+32,-1.6652097589217505e+32,1.0616646371748906,1.0571510183961244,1.0815096272000002,1.1383245467472376,8.447698042430093e+31,-1.0407560993962119e+32,0.33352307455147995,0.34028191315887096,0.34396880380000006,0.4011927552257415,2.58861604300214e+31,-3.189174047572448e+31,0.2957048794037436,0.2945769476539455,0.3091856714,0.3662864395506671,2.3231169616685235e+31,-2.862079273165108e+31
HD 4917 b,Aschwaden Prediction,1642.0,69.65101595,HD 4917,8.04,4802.0,134.4,HD 4917 c,2 to 1,0.0519996,Not in HZ,0.1807886792538474,0.228279981380514,0.4165089111828841,0.4393078888026939,1.590953692022573,0.9978478961212196,0.2997446275541383,0.2694399558607135,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,0.1750909615979412,0.17812539537288122,0.4866529174,0.48387391731530516,0.15874268626207166,0.1761891064513751,0.22007692404994303,0.22496055953389837,0.6144954012,0.6276534263470587,0.2004760157513191,0.2224835477919832,0.3957441635061135,0.40122381507627114,1.1202584514000002,1.1633140802421549,0.3596787579505931,0.40495591969978395,0.41305915651129743,0.4231894925593221,1.1815798942,1.234710068527776,0.3793680205514491,0.4271210408916789,1.5903000843047672,1.5864189325878058,1.5972430916,1.6544634289161957,-3.4491289204907926e+33,-1.4106974915229418e+32,1.0496108053009796,1.0571510183961244,1.0017696326,1.062569349801636,-2.1557055753067015e+33,-8.81685927751824e+31,0.3168862233994886,0.3038501996992293,0.3018718734,0.36450717584169867,-6.605697798618519e+32,-2.7017375962485165e+31,0.2925450112274717,0.2945769476539455,0.27135172679999997,0.3343752022905413,-5.9281903320935526e+32,-2.424636313427129e+31
HD 4917 c,Aschwaden Prediction,1231.5,57.49564687,HD 4917,8.04,4802.0,134.4,HD 4917 c,3 to 2,0.0519996,Not in HZ,0.1807886792538474,0.228279981380514,0.4165089111828841,0.4393078888026939,1.590953692022573,0.9978478961212196,0.2997446275541383,0.2694399558607135,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,0.1750909615979412,0.17812539537288122,0.6679101008,0.6487056964576761,0.15792659299916104,0.17623624307464314,0.22007692404994303,0.22496055953389837,0.8433725146000001,0.8667186016570425,0.19944460736263994,0.2225434450147738,0.3957441635061135,0.40122381507627114,1.5361356488,1.637959693170387,0.3579925448267741,0.40500348328351077,0.41305915651129743,0.4231894925593221,1.6202226473999999,1.741648762946151,0.37758943503384,0.4271712008762846,1.5903000843047672,1.5864189325878058,1.6025413178,1.681569003910857,-3.3896568770634934e+33,-1.4997016578896304e+32,1.0496108053009796,1.0571510183961244,1.0050728704,1.0881370702448439,-2.1185355481646477e+33,-9.373135330290872e+31,0.3168862233994886,0.3038501996992293,0.3039484726,0.3902861415288159,-6.4917982154475e+32,-2.872196471532685e+31,0.2925450112274717,0.2945769476539455,0.2732177124,0.35968595372191636,-5.825972757452884e+32,-2.577612224328993e+31
